Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=2cadf87cc64c38d6,[신규사업실]시니어 Back-end 개발,,"API 설계/개발 경험 및 ORM 에 대한 이해/활용 경험 7. Python/Django, Node.js 또는 JVM언어/ORM 기반의 API... 에 대한 이해/활용 경험 7. Python/Django, Node.js..."
https://kr.indeed.com/viewjob?jk=493a39e613f9971a,영상보안 Application 개발 및 수행,,"험자 - 영상 플레이어 개발경험 - CUDA(GPGPU) 개발 경험자 - Python 개발 경험자 - 인공지능 딥러닝, 빅데이터 관심있는 자 - 공공... GPGPU) 개발 경험자 - Python 개발 경험자 - 인공지능 딥러닝..."
https://kr.indeed.com/viewjob?jk=9611a65456a23a06,FIFA - Technical Artist,,"script, Mel Script중 1) 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용 - 아트웍 관련 툴 제작 또는 플러그인 제작... 중 1) 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용..."
https://kr.indeed.com/viewjob?jk=1798869dfd2c3014,IP/MPLS 개발자,,있어야 할 것 - C++ 및 Python 을 프로그래밍이 가능하면 선호됨... C 는 5 년 이상의 경력을 가지고 있어야 할 것 - C++ 및 Python 을 프로그래밍이 가능하면 선호됨 - Broadcom Switching...
https://kr.indeed.com/viewjob?jk=96a1ac98dcf0039c,Linux Engineer,,"솔루션 운영관리 경험자 5. Couchbase shell script, python 등 서버 운영에 필요한 스크립트 개발 경험자 6. cfengine... shell script, python 등 서버 운영에 필요한 스크립트 개발..."
https://kr.indeed.com/viewjob?jk=71ecd14b3431ac40,Cloud Platfrorm 개발 및 운영,,"격요건] -OpenStack 에 대한 지식 및 경험이 풍부하신 분 - Python, Perl, PHP, Java 중 개발 경험이 있으신 분 -Linux... 지식 및 경험이 풍부하신 분 - Python, Perl, PHP, Java..."
https://kr.indeed.com/viewjob?jk=864f613e52a0ee39,"Senior Manager, Software Engineering (Se...",,"또는 동등 학사 및/또는 석사 학위 7년 이상의 Java, Scala, Python을 이용한 소프트웨어 설계 및 개발 경험 3년 이상의 대규모 데이터... Java, Scala, python. At least 3+ years..."
https://kr.indeed.com/viewjob?jk=60097047695d7c71,Text 분석,,경력 9년 이상 - R， Python 등을 활용한 Text Crawling... 력서 자격요건 - 관련 분야 경력 9년 이상 - R， Python 등을 활용한 Text Crawling， Parsing， Visualization...
https://kr.indeed.com/viewjob?jk=57eeb0cd4196cbe4,기술적 진단/침해분석 (대리~과장),,"니어링, Digital Forensic 경험자 우대 - C, Java, Python 프로그래밍, CISA, CISSP, SIS, PMP 자격증 우대... 우대 - C, Java, Python 프로그래밍, CISA, CISSP..."
https://kr.indeed.com/viewjob?jk=0c8740e2ba02cede,Data Scientist,,"Package 경험 ( Python or R) : GBM, Logistic... 그래밍 언어 : SQL and Relational Database(필수), Python or R (둘 중 하나 필수) - Data 관련 프로세스 경험..."
